type,year_built,beds,baths,baths_full,baths_half,garage,lot_sqft,sqft,stories,lastSoldOn,listPrice,status,sold_year,sold_month,age,status_encoded
single_family,1976,6.0,3.0,1.0,1.0,3.0,21344.0,4258.0,2.0,2018-05-31,775000.0,for_sale,2018,5,48,0
mobile,1973,3.0,2.0,2.0,1.0,2.0,13939.0,924.0,1.0,2018-05-31,49000.0,for_sale,2018,5,51,0
single_family,2016,3.0,2.0,2.0,1.0,2.0,10019.0,2856.0,2.0,2016-10-18,469900.0,for_sale,2016,10,8,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1310.0,2.0,2018-05-31,353990.0,for_sale,2018,5,21,0
single_family,2003,4.0,5.0,5.0,1.0,2.0,13939.0,3243.0,2.0,2018-05-31,1869990.0,for_sale,2018,5,21,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,319990.0,for_sale,2018,5,21,0
single_family,2003,5.0,4.0,3.0,1.0,2.0,13939.0,3653.0,2.0,2018-05-31,949900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1915.0,2.0,2023-04-12,560625.0,for_sale,2023,4,21,0
single_family,2003,6.0,3.0,3.0,1.0,2.0,13939.0,3990.0,2.0,2018-05-31,687900.0,ready_to_build,2018,5,21,1
single_family,1953,3.0,2.0,2.0,1.0,2.0,6970.0,2072.0,2.0,2018-05-31,371000.0,for_sale,2018,5,71,0
single_family,1929,4.0,2.0,1.0,1.0,2.0,10454.0,2179.0,1.0,2012-12-05,299000.0,for_sale,2012,12,95,0
single_family,2019,4.0,2.0,2.0,1.0,3.0,11761.0,1872.0,1.0,2019-03-21,600000.0,for_sale,2019,3,5,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,3798.0,2.0,2018-05-31,712900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2747.0,2.0,2018-05-31,479900.0,ready_to_build,2018,5,21,1
single_family,2006,4.0,4.0,3.0,1.0,2.0,6534.0,3712.0,2.0,2016-01-08,725000.0,for_sale,2016,1,18,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1310.0,2.0,2018-05-31,353990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1818.0,1.0,2018-05-31,504990.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2270.0,2.0,2018-05-31,572500.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2512.0,3.0,2018-05-31,498900.0,for_sale,2018,5,21,0
single_family,1903,3.0,1.0,1.0,1.0,1.0,5227.0,899.0,1.0,2018-05-31,280000.0,for_sale,2018,5,121,0
mobile,1997,3.0,2.0,2.0,1.0,2.0,43560.0,1680.0,1.0,2018-05-31,289000.0,for_sale,2018,5,27,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2146.0,3.0,2018-05-31,488730.0,for_sale,2018,5,21,0
condo,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1708.0,2.0,2018-05-31,615000.0,for_sale,2018,5,21,0
single_family,1910,4.0,2.0,1.0,1.0,4.0,62726.0,2236.0,2.0,2018-05-31,795000.0,for_sale,2018,5,114,0
single_family,1995,5.0,4.0,2.0,1.0,2.0,435600.0,4485.0,2.0,2018-05-31,799000.0,for_sale,2018,5,29,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,4132.0,2.0,2018-05-31,594750.0,ready_to_build,2018,5,21,1
other,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2460.0,2.0,2018-05-31,577900.0,for_sale,2018,5,21,0
condo,2003,3.0,2.0,2.0,1.0,1.0,13939.0,1322.0,1.0,2018-05-31,344990.0,for_sale,2018,5,21,0
single_family,2019,3.0,2.0,2.0,1.0,2.0,6098.0,2804.0,2.0,2019-07-01,499000.0,for_sale,2019,7,5,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1615.0,2.0,2018-05-31,396990.0,for_sale,2018,5,21,0
other,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2667.0,2.0,2018-05-31,551900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3990.0,2.0,2018-05-31,640750.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1860.0,3.0,2018-05-31,430900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2289.0,2.0,2018-05-31,454900.0,ready_to_build,2018,5,21,1
condo,2003,3.0,2.0,2.0,1.0,1.0,13939.0,1322.0,1.0,2018-05-31,359990.0,for_sale,2018,5,21,0
townhouse,2013,3.0,2.0,1.0,1.0,2.0,2614.0,1461.0,1.0,2020-12-22,440000.0,for_sale,2020,12,11,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2614.0,2.0,2023-04-19,726900.0,for_sale,2023,4,21,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2066.0,2.0,2018-05-31,715900.0,for_sale,2018,5,21,0
condo,2003,3.0,3.0,2.0,1.0,1.0,13939.0,1342.0,2.0,2018-05-31,319990.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,319990.0,for_sale,2018,5,21,0
single_family,2003,6.0,5.0,4.0,1.0,3.0,13939.0,4768.0,2.0,2018-05-31,1282995.0,for_sale,2018,5,21,0
single_family,2024,3.0,2.0,2.0,1.0,3.0,10890.0,1799.0,1.0,2018-05-31,425000.0,for_sale,2018,5,0,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,378990.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,3250.0,2.0,2018-05-31,606900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1700.0,2.0,2018-05-31,512500.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2424.0,2.0,2018-05-31,595900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2583.0,2.0,2018-05-31,610500.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1925.0,2.0,2018-05-31,631900.0,for_sale,2018,5,21,0
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,319990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,4219.0,1.0,2018-05-31,691400.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,3.0,2.0,1.0,1.0,13939.0,1689.0,3.0,2018-05-31,391400.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1649.0,3.0,2018-05-31,423990.0,ready_to_build,2018,5,21,1
single_family,1998,6.0,4.0,3.0,1.0,3.0,10890.0,3574.0,3.0,2017-01-31,680000.0,for_sale,2017,1,26,0
single_family,2003,6.0,5.0,4.0,1.0,3.0,13939.0,4302.0,2.0,2018-05-31,1436995.0,for_sale,2018,5,21,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1310.0,2.0,2018-05-31,356990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,3.0,1.0,2.0,13939.0,2899.0,2.0,2018-05-31,909990.0,ready_to_build,2018,5,21,1
single_family,2003,6.0,3.0,4.0,1.0,2.0,13939.0,3482.0,2.0,2018-05-31,644800.0,ready_to_build,2018,5,21,1
mobile,1975,3.0,1.0,1.0,1.0,2.0,221285.0,1340.0,1.0,2018-05-31,284499.0,for_sale,2018,5,49,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,4132.0,2.0,2018-05-31,502750.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,4132.0,2.0,2018-05-31,592750.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2520.0,2.0,2018-05-31,587500.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,3.0,1.0,2.0,13939.0,2732.0,2.0,2018-05-31,879990.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2284.0,2.0,2018-05-31,768100.0,for_sale,2018,5,21,0
single_family,2016,3.0,4.0,3.0,1.0,2.0,12632.0,4039.0,2.0,2016-10-07,775000.0,for_sale,2016,10,8,0
single_family,2003,3.0,3.0,3.0,1.0,2.0,13939.0,3341.0,2.0,2018-05-31,1249990.0,ready_to_build,2018,5,21,1
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1615.0,2.0,2018-05-31,396990.0,for_sale,2018,5,21,0
mobile,2014,1.0,1.0,1.0,1.0,2.0,43560.0,400.0,1.0,2018-05-31,350000.0,for_sale,2018,5,10,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2291.0,2.0,2018-05-31,772500.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2575.0,2.0,2018-05-31,553990.0,for_sale,2018,5,21,0
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2614.0,2.0,2018-05-31,743900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2250.0,2.0,2018-05-31,549990.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3682.0,1.0,2018-05-31,714900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2970.0,2.0,2018-05-31,596900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,4.0,1.0,3.0,13939.0,5889.0,2.0,2018-05-31,1268995.0,ready_to_build,2018,5,21,1
single_family,1977,4.0,3.0,3.0,1.0,2.0,19166.0,3037.0,3.0,2019-05-09,925000.0,for_sale,2019,5,47,0
single_family,2000,4.0,3.0,3.0,1.0,2.0,9148.0,2619.0,4.0,2018-08-09,469900.0,for_sale,2018,8,24,0
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,3669.0,2.0,2018-05-31,754900.0,ready_to_build,2018,5,21,1
single_family,2003,2.0,3.0,2.0,1.0,2.0,13939.0,1590.0,2.0,2018-05-31,505500.0,ready_to_build,2018,5,21,1
single_family,2021,4.0,3.0,3.0,1.0,4.0,12197.0,2203.0,1.0,2018-05-31,989000.0,for_sale,2018,5,3,0
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1310.0,2.0,2018-05-31,353990.0,for_sale,2018,5,21,0
single_family,1994,11.0,14.0,11.0,1.0,2.0,42689.0,12771.0,2.0,2018-05-31,7750000.0,for_sale,2018,5,30,0
single_family,2020,4.0,3.0,2.0,1.0,2.0,19166.0,2020.0,1.0,2018-01-08,900000.0,for_sale,2018,1,4,0
single_family,2003,6.0,3.0,3.0,1.0,2.0,13939.0,4684.0,2.0,2018-05-31,711900.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2970.0,2.0,2018-05-31,629900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1806.0,2.0,2018-05-31,438500.0,ready_to_build,2018,5,21,1
single_family,2010,3.0,2.0,1.0,1.0,2.0,33541.0,1560.0,1.0,2018-05-31,380000.0,for_sale,2018,5,14,0
mobile,1997,4.0,2.0,2.0,1.0,2.0,27007.0,1792.0,1.0,2018-12-13,310000.0,for_sale,2018,12,27,0
townhouse,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2187.0,2.0,2018-05-31,314990.0,for_sale,2018,5,21,0
single_family,2006,5.0,3.0,2.0,1.0,3.0,14810.0,3484.0,2.0,2007-04-27,759000.0,for_sale,2007,4,18,0
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,4132.0,2.0,2018-05-31,639900.0,ready_to_build,2018,5,21,1
mobile,1996,3.0,2.0,2.0,1.0,2.0,13939.0,1500.0,1.0,2018-05-31,100000.0,for_sale,2018,5,28,0
single_family,2003,5.0,4.0,3.0,1.0,3.0,13939.0,2900.0,2.0,2018-05-31,742900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2224.0,2.0,2018-05-31,616500.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,4007.0,2.0,2018-05-31,604750.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,3798.0,2.0,2018-05-31,670900.0,ready_to_build,2018,5,21,1
single_family,2003,1.0,3.0,1.0,1.0,2.0,13939.0,2604.0,2.0,2018-05-31,559750.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,4.0,3.0,1.0,4.0,13939.0,3553.0,2.0,2018-05-31,949995.0,for_sale,2018,5,21,0
single_family,2003,2.0,3.0,2.0,1.0,2.0,13939.0,1992.0,1.0,2018-05-31,655995.0,for_sale,2018,5,21,0
condo,2003,3.0,2.0,2.0,1.0,1.0,13939.0,1322.0,1.0,2018-05-31,344990.0,for_sale,2018,5,21,0
single_family,1920,4.0,2.0,2.0,1.0,2.0,4356.0,1780.0,2.0,2018-05-31,360000.0,for_sale,2018,5,104,0
single_family,2018,4.0,3.0,2.0,1.0,3.0,10890.0,1904.0,1.0,2018-05-31,698000.0,for_sale,2018,5,6,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
townhouse,2003,4.0,3.0,3.0,1.0,2.0,13939.0,1789.0,3.0,2018-05-31,369990.0,for_sale,2018,5,21,0
single_family,2000,6.0,4.0,3.0,1.0,2.0,15246.0,4002.0,2.0,2000-08-16,750000.0,for_sale,2000,8,24,0
single_family,2003,5.0,4.0,4.0,1.0,2.0,13939.0,3341.0,2.0,2018-05-31,1299021.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1759.0,2.0,2018-05-31,529990.0,ready_to_build,2018,5,21,1
single_family,2016,6.0,9.0,2.0,2.0,5.0,21780.0,11694.0,3.0,2018-05-31,6950000.0,for_sale,2018,5,8,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2191.0,2.0,2018-05-31,469990.0,ready_to_build,2018,5,21,1
single_family,2009,5.0,3.0,3.0,1.0,2.0,10019.0,3036.0,2.0,2018-05-31,650000.0,for_sale,2018,5,15,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2030.0,2.0,2018-05-31,541500.0,ready_to_build,2018,5,21,1
condo,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2247.0,2.0,2018-05-31,439990.0,ready_to_build,2018,5,21,1
condo,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1616.0,2.0,2018-05-31,444990.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2520.0,2.0,2018-05-31,606500.0,ready_to_build,2018,5,21,1
single_family,2003,2.0,3.0,2.0,1.0,2.0,13939.0,1862.0,2.0,2018-05-31,545500.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,4489.0,2.0,2018-05-31,631900.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2791.0,2.0,2018-05-31,491900.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,2.0,1.0,2.0,13939.0,3450.0,2.0,2018-05-31,636500.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3120.0,2.0,2018-05-31,599900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3055.0,2.0,2018-05-31,469990.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,4.0,3.0,1.0,3.0,13939.0,2227.0,2.0,2018-05-31,719900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2813.0,2.0,2018-05-31,528995.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3274.0,2.0,2018-05-31,614900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3213.0,2.0,2018-05-31,561900.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,389990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2000.0,2.0,2018-05-31,511500.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,2.0,1.0,2.0,13939.0,3802.0,2.0,2018-05-31,677900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,3875.0,2.0,2018-05-31,681400.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2610.0,2.0,2018-05-31,650000.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,4.0,3.0,1.0,2.0,13939.0,2823.0,2.0,2018-05-31,629990.0,for_sale,2018,5,21,0
single_family,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3054.0,2.0,2018-05-31,564900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2479.0,1.0,2018-05-31,524900.0,ready_to_build,2018,5,21,1
townhouse,2003,4.0,3.0,2.0,1.0,2.0,13939.0,1480.0,2.0,2018-05-31,292500.0,ready_to_build,2018,5,21,1
townhouse,2003,4.0,3.0,3.0,1.0,2.0,13939.0,2304.0,3.0,2018-05-31,475990.0,ready_to_build,2018,5,21,1
condo,2003,3.0,3.0,2.0,1.0,0.0,13939.0,1362.0,2.0,2018-05-31,314990.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2400.0,2.0,2018-05-31,550000.0,ready_to_build,2018,5,21,1
single_family,2016,5.0,3.0,3.0,1.0,3.0,15246.0,3560.0,2.0,2015-10-23,999500.0,for_sale,2015,10,8,0
single_family,2003,4.0,3.0,3.0,1.0,2.0,13939.0,3482.0,2.0,2018-05-31,607750.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,3.0,13939.0,4139.0,2.0,2018-05-31,528995.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1500.0,2.0,2018-05-31,538500.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,5.0,1.0,4.0,13939.0,4256.0,1.0,2018-05-31,528995.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,3.0,1.0,1.0,13939.0,4541.0,1.0,2018-05-31,754900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2960.0,3.0,2018-05-31,509900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3580.0,2.0,2018-05-31,647750.0,ready_to_build,2018,5,21,1
single_family,2018,4.0,2.0,2.0,1.0,2.0,9583.0,2155.0,1.0,2020-10-09,569900.0,for_sale,2020,10,6,0
single_family,2003,8.0,3.0,3.0,1.0,2.0,13939.0,5422.0,2.0,2018-05-31,683900.0,ready_to_build,2018,5,21,1
single_family,2005,6.0,4.0,3.0,1.0,3.0,43560.0,4277.0,2.0,2022-04-28,679000.0,for_sale,2022,4,19,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1540.0,2.0,2018-05-31,364900.0,ready_to_build,2018,5,21,1
single_family,2003,6.0,3.0,3.0,1.0,2.0,13939.0,2540.0,2.0,2018-05-31,514700.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1873.0,2.0,2018-05-31,498900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,3510.0,2.0,2018-05-31,554990.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,2848.0,2.0,2018-05-31,651500.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2527.0,2.0,2018-05-31,464900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2505.0,2.0,2018-05-31,589990.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2359.0,2.0,2018-05-31,960000.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2768.0,2.0,2018-05-31,810900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2614.0,2.0,2018-05-31,590000.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2728.0,2.0,2018-05-31,800000.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2068.0,2.0,2018-05-31,920000.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,2.0,13939.0,2188.0,2.0,2018-05-31,524900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,3.0,13939.0,2006.0,2.0,2018-05-31,590000.0,ready_to_build,2018,5,21,1
townhouse,2003,3.0,2.0,2.0,1.0,2.0,13939.0,1399.0,2.0,2018-05-31,399990.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,3312.0,2.0,2018-05-31,819900.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,4364.0,2.0,2018-05-31,864900.0,ready_to_build,2018,5,21,1
single_family,2003,5.0,3.0,3.0,1.0,3.0,13939.0,3080.0,2.0,2018-05-31,851900.0,ready_to_build,2018,5,21,1
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2126.0,2.0,2018-05-31,502990.0,ready_to_build,2018,5,21,1
single_family,2003,2.0,3.0,2.0,1.0,3.0,13939.0,2740.0,2.0,2018-05-31,920000.0,ready_to_build,2018,5,21,1
single_family,2003,2.0,3.0,2.0,1.0,2.0,13939.0,2526.0,2.0,2018-05-31,540750.0,ready_to_build,2018,5,21,1
single_family,2003,4.0,3.0,2.0,1.0,2.0,13939.0,4315.0,2.0,2018-05-31,864900.0,ready_to_build,2018,5,21,1
single_family,2017,5.0,4.0,3.0,1.0,2.0,2178.0,4188.0,3.0,2021-04-22,990000.0,for_sale,2021,4,7,0
land,2003,4.0,0.0,2.0,1.0,2.0,14841763.0,2400.0,2.0,2018-05-31,680000.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,2520.0,2.0,2018-05-31,560990.0,ready_to_build,2018,5,21,1
single_family,1978,2.0,1.0,1.0,1.0,2.0,23958.0,860.0,2.0,2018-05-31,235000.0,for_sale,2018,5,46,0
single_family,1999,7.0,6.0,5.0,1.0,3.0,40075.0,6817.0,3.0,2017-11-20,1800000.0,for_sale,2017,11,25,0
land,2003,4.0,0.0,2.0,1.0,2.0,373309.0,2400.0,2.0,2018-05-31,149900.0,for_sale,2018,5,21,0
single_family,1946,5.0,3.0,3.0,1.0,2.0,16553.0,2823.0,2.0,2017-12-22,550000.0,for_sale,2017,12,78,0
single_family,2017,3.0,2.0,2.0,1.0,3.0,13939.0,3489.0,2.0,2018-05-31,650000.0,for_sale,2018,5,7,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1865.0,1.0,2018-05-31,459990.0,ready_to_build,2018,5,21,1
single_family,2021,3.0,3.0,2.0,1.0,3.0,21780.0,4314.0,2.0,2021-12-30,650000.0,for_sale,2021,12,3,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1810.0,2.0,2018-05-31,569900.0,ready_to_build,2018,5,21,1
single_family,2022,4.0,3.0,3.0,1.0,4.0,65340.0,3828.0,2.0,2018-05-31,795000.0,for_sale,2018,5,2,0
land,2003,4.0,0.0,2.0,1.0,2.0,2330460.0,2400.0,2.0,2018-05-31,15000.0,for_sale,2018,5,21,0
single_family,2011,4.0,3.0,3.0,1.0,3.0,10454.0,2537.0,1.0,2015-08-19,675000.0,for_sale,2015,8,13,0
single_family,1914,3.0,2.0,1.0,1.0,2.0,30056.0,2193.0,3.0,2018-05-31,287000.0,for_sale,2018,5,110,0
single_family,2020,3.0,2.0,2.0,1.0,3.0,15246.0,3200.0,2.0,2020-08-28,630000.0,for_sale,2020,8,4,0
single_family,2023,3.0,2.0,2.0,1.0,3.0,11326.0,3140.0,2.0,2018-05-31,497000.0,for_sale,2018,5,1,0
land,2003,4.0,0.0,2.0,1.0,2.0,217800.0,2400.0,2.0,2022-02-11,149900.0,for_sale,2022,2,21,0
single_family,1997,5.0,3.0,3.0,1.0,2.0,291852.0,3080.0,3.0,2018-05-31,1000000.0,for_sale,2018,5,27,0
single_family,2005,4.0,6.0,6.0,1.0,3.0,70567.0,7776.0,3.0,2018-05-31,3950000.0,for_sale,2018,5,19,0
single_family,2000,5.0,3.0,2.0,1.0,2.0,15682.0,3274.0,2.0,2018-04-19,629900.0,for_sale,2018,4,24,0
land,2003,4.0,0.0,2.0,1.0,2.0,1151291.0,2400.0,2.0,2018-05-31,205000.0,for_sale,2018,5,21,0
single_family,1981,4.0,2.0,1.0,1.0,1.0,24394.0,2078.0,3.0,2018-05-31,369000.0,for_sale,2018,5,43,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1818.0,2.0,2018-05-31,529990.0,for_sale,2018,5,21,0
single_family,2002,5.0,3.0,2.0,1.0,2.0,6534.0,2585.0,2.0,2018-07-26,524900.0,for_sale,2018,7,22,0
single_family,2003,3.0,3.0,2.0,1.0,3.0,13939.0,2079.0,2.0,2018-05-31,609900.0,ready_to_build,2018,5,21,1
single_family,1983,2.0,1.0,1.0,1.0,1.0,23522.0,1980.0,2.0,2018-05-31,355000.0,for_sale,2018,5,41,0
single_family,1928,4.0,1.0,1.0,1.0,1.0,12197.0,1602.0,3.0,2016-07-05,458000.0,for_sale,2016,7,96,0
single_family,1944,4.0,2.0,2.0,1.0,2.0,14810.0,2131.0,2.0,2018-05-31,679500.0,for_sale,2018,5,80,0
single_family,2022,4.0,3.0,2.0,1.0,3.0,11761.0,3375.0,3.0,2022-05-31,750000.0,for_sale,2022,5,2,0
single_family,1999,3.0,2.0,2.0,1.0,2.0,8712.0,1515.0,1.0,2018-05-31,399900.0,for_sale,2018,5,25,0
single_family,1968,4.0,2.0,2.0,1.0,2.0,28750.0,2817.0,1.0,2004-09-01,399900.0,for_sale,2004,9,56,0
land,2003,4.0,0.0,2.0,1.0,2.0,274864.0,2400.0,2.0,2018-05-31,473250.0,for_sale,2018,5,21,0
single_family,2003,3.0,3.0,2.0,1.0,2.0,13939.0,1818.0,2.0,2018-05-31,515469.0,for_sale,2018,5,21,0
